id	ctrl-1_fpkm	ctrl-2_fpkm	ctrl-3_fpkm	primed-1_fpkm	primed-2_fpkm	primed-3_fpkm	Symbol
ENSG00000259261	0	0	0	0	0	0	IGHV4OR15-8
ENSG00000259288	0	0	0	0	0	0	BUB1B-PAK6
ENSG00000259303	0	0	0	0	0	0	IGHV2OR16-5
ENSG00000259305	0.33	0.75	0.72	0.63	0.3	0.11	ZHX1-C8orf76
ENSG00000259316	14.6	17.28	18.54	14.96	11.75	15.07	AC087632.2
ENSG00000259330	4.5	4.11	3.54	3.55	3.51	3.67	INAFM2
ENSG00000259332	3.94	3.58	1.76	3.47	4.01	4.2	ST20-MTHFS
ENSG00000259371	0	0	0.2	0	0	0.07	AL136295.3
ENSG00000259384	0	0	0	0	0	0	GH1
ENSG00000259399	0.27	0	0	0.77	0.22	0.57	TGIF2-RAB5IF
ENSG00000259417	0.02	0.02	0.04	0	0	0	CTXND1
ENSG00000259431	4.16	4.95	4.18	5.71	3.83	3.4	THTPA
ENSG00000259490	0	0	0	0	0	0	IGHV3OR15-7
ENSG00000259494	13.66	14.21	16.44	15.26	14.73	17.47	MRPL46
ENSG00000259522	0.28	0.21	0.82	0.37	0.13	0.15	AL136295.4
ENSG00000259529	0.41	0.85	1.11	0.6	0.7	0.4	AL136295.5
ENSG00000259571	0	0	0	0	0	0	BLID
ENSG00000259680	0	0	0	0	0	0	IGHV3OR16-17
ENSG00000259753	0	0	0	0	0.17	0.38	AC068234.1
ENSG00000259784	0	0	0	0	0.23	0	AC093525.1
ENSG00000259803	0	0.03	0	0.06	0	0	SLC22A31
ENSG00000259823	0	0	0	0	0	0	LYPD8
ENSG00000259900	0	0	0	0	0	0	AC026464.1
ENSG00000259916	0	0	0	0	0	0	AL845331.1
ENSG00000259956	14.24	15.5	14.75	10.59	11.21	10.22	RBM15B
ENSG00000260001	0.12	0.5	0.23	0.09	0.18	0.15	TGFBR3L
ENSG00000260007	0.66	0.32	0.63	0.41	0.48	0.35	AC107871.1
ENSG00000260027	9.91	10.24	10.84	10.05	10.82	10.93	HOXB7
ENSG00000260092	0	0.05	0	0	0	0.05	AC009163.3
ENSG00000260097	0.3	0.2	0.21	0.13	0.11	0.14	SPDYE6
ENSG00000260170	0	0	0.35	0.24	0	0	AC090527.2
ENSG00000260220	0	0	0	0	0	0	CCDC187
ENSG00000260230	0.02	0.01	0.01	0.09	0	0	FRRS1L
ENSG00000260234	0	0	0	0	0	0	AC020636.2
ENSG00000260238	2.9	3.31	3.98	1.15	1.66	1.89	PMF1-BGLAP
ENSG00000260272	0	0	0.15	0	0	0	AC093525.2
ENSG00000260286	0	0	0	0	0	0	ARMH2
ENSG00000260287	0.14	0	0	0	0	0	TBC1D3G
ENSG00000260314	0	0	0	0	0	0	MRC1
ENSG00000260325	0	0	0	0	0	0	HSPB9
ENSG00000260342	0.99	0.82	1.33	1.26	0.76	0.67	AC138811.2
ENSG00000260371	0.77	1.32	0.73	0.17	0	0	AC026464.3
ENSG00000260428	0.66	0.29	0.83	0.11	0.21	0.5	SCX
ENSG00000260456	1.18	2.92	1.99	1.34	1.12	2.11	C16orf95
ENSG00000260458	0	0	0	0	0	0	KCNJ18
ENSG00000260537	4.26	2.5	4.17	3.66	3.51	3.92	AC012184.2
ENSG00000260596	0	0	0.16	0	0	0.16	DUX4
ENSG00000260643	0.69	0.57	0.56	0.33	0.62	1.39	AC092718.2
ENSG00000260691	0.07	0.18	0.09	0	0	0	ANKRD20A1
ENSG00000260729	0.04	0	0	0	0.01	0	AC009690.1
ENSG00000260734	0	0	0	0	0	0	TLE7
ENSG00000260802	1.79	1.26	1.25	0.32	0.33	0.41	SERTM2
ENSG00000260811	0	0	0	0	0	0	OR4C45
ENSG00000260836	0	0	0	0.18	0.15	0	AC245033.1
ENSG00000260851	0	0	0	0	0	0	AC010542.3
ENSG00000260861	0	0	0	0	0	0	AL049634.2
ENSG00000260903	0	0	0.02	0.01	0	0	XKR7
ENSG00000260914	21.54	20.01	21.89	20.7	17.18	22.42	AC026464.4
ENSG00000260916	23.37	20.9	22.56	16.86	17.33	16.51	CCPG1
ENSG00000261052	4.59	3.4	5.31	3.1	3.2	3.51	SULT1A3
ENSG00000261115	0.17	0	0	0	0	0.03	TMEM178B
ENSG00000261130	0	0	0	0	0	0	AC140504.1
ENSG00000261147	0.42	0.24	0.34	0.13	0.36	0.55	AC091167.2
ENSG00000261150	0.03	0.05	0.07	0.02	0.03	0.01	EPPK1
ENSG00000261210	0	0	0	0	0	0	CLEC19A
ENSG00000261221	2.9	2.75	2.81	2.33	2.37	2.08	ZNF865
ENSG00000261236	19.8	21.47	20.91	14.87	15.36	15.11	BOP1
ENSG00000261247	0	0	0.11	0.03	0	0	GOLGA8T
ENSG00000261272	0	0	0	0	0	0	MUC22
ENSG00000261308	0.01	0	0.01	0	0	0	FIGNL2
ENSG00000261341	0	0	0	0	0	0	AC010325.1
ENSG00000261371	0.08	0.02	0.02	0.11	0.05	0.02	PECAM1
ENSG00000261408	0	0	0	0	0	0	TEN1-CDK3
ENSG00000261456	0	0	0	0	0	0.04	TUBB8
ENSG00000261459	0	0	0	0	0.17	0	AC002310.4
ENSG00000261509	0	0	0	0	0	0	TP53TG3B
ENSG00000261582	0	0	0	0	0	0	AL121753.1
ENSG00000261587	0	0.14	0.11	0	0.17	0	TMEM249
ENSG00000261594	0	0.02	0	0.02	0.04	0.02	TPBGL
ENSG00000261609	1.43	1.37	1.36	1.2	1.14	1.03	GAN
ENSG00000261611	0.33	0.04	0.04	0.04	0.16	0	AC010547.4
ENSG00000261649	0	0	0	0	0	0	GOLGA6L7
ENSG00000261652	0.56	0.74	0.94	0.75	0.73	0.76	C15orf65
ENSG00000261667	0	0	0	0	0	0	LY6L
ENSG00000261678	0.06	0	0	0	0.03	0	SCRT1
ENSG00000261701	0	0.05	0	0	0	0	HPR
ENSG00000261717	0.44	0	0.38	0.26	1.03	0.75	AC009163.5
ENSG00000261732	0.2	0.29	0.21	0.25	0.27	0.13	AL031708.1
ENSG00000261739	0	0	0	0	0	0	GOLGA8S
ENSG00000261740	50.64	45.55	48.22	53.5	48.63	51.85	BOLA2-SMG1P6
ENSG00000261787	0	0	0	0	0	0	TCF24
ENSG00000261793	0	0	0	0	0	0	AL929554.1
ENSG00000261794	0.06	0.03	0.11	0	0.03	0	GOLGA8H
ENSG00000261796	6.22	8.21	7.87	9.59	8.13	10.47	ISY1-RAB43
ENSG00000261832	0.26	0.29	0.2	0.18	0.15	0.3	AC138894.1
ENSG00000261857	0	0	0	0	0	0	MIA
ENSG00000261873	0	0	0	0	0	0	SMIM36
ENSG00000261884	0.43	0	0.1	0.95	1.13	0.3	AC040162.1
ENSG00000261915	0.22	0.47	0.94	0.4	0.77	0.37	AC026954.2
ENSG00000261934	1.09	1.14	1.06	0.53	0.61	0.55	PCDHGA9
ENSG00000261949	0	0	0	0	0	0	GFY
ENSG00000262085	0	0	0	0	0	0	OR1P1
ENSG00000262152	0	0	0	0	0	0	LINC00514
ENSG00000262165	0	0	0	0	0	0	AC233723.1
ENSG00000262179	0	0	0	0	0	0	MYMX
ENSG00000262209	0.76	0.61	0.35	0.07	0.2	0.26	PCDHGB3
ENSG00000262246	3.22	4.94	4.05	4.33	3.47	3.54	CORO7
ENSG00000262302	0	0	0	0	0	0	AC003688.1
ENSG00000262304	0	0	0	0	0	0	AC027796.3
ENSG00000262406	0	0.06	0.06	0.03	0.13	0.06	MMP12
ENSG00000262461	0	0.03	0.03	0	0.06	0.03	SPDYE9
ENSG00000262481	0	0.22	0.47	0.27	0.22	0.21	TMEM256-PLSCR3
ENSG00000262484	0	0	0	0	0	0	CCER2
ENSG00000262526	1.95	4.61	0	0	1.58	2.34	AC120057.2
ENSG00000262543	0	0	0	0	0	0	SMIM28
ENSG00000262560	0.05	0	0.17	0	0	0	AC018512.1
ENSG00000262576	1.11	0.54	0.58	0.2	0.33	0.29	PCDHGA4
ENSG00000262628	0	0	0	0	0	0	OR1D5
ENSG00000262633	7.02	9.42	9.23	10.27	13.72	14.12	AC005670.2
ENSG00000262655	0.37	0.28	0.24	0.05	0.05	0.09	SPON1
ENSG00000262660	6.31	5.87	4.72	2.39	3.64	4.67	AC139530.2
ENSG00000262664	19.6	19.16	18.18	20.6	23.88	22.47	OVCA2
ENSG00000262730	0	0	0	0	0	0	AC104581.2
ENSG00000262814	31.13	39.63	44.37	34.31	34.01	33.65	MRPL12
ENSG00000262874	0.08	0	0	0	0	0	C19orf84
ENSG00000262919	12.92	15.7	14.16	13.07	14.09	14.3	CCNQ
ENSG00000263001	87.19	83.47	85.95	45.15	44.25	48.11	GTF2I
ENSG00000263002	2.81	2.81	2.92	1.75	1.67	1.69	ZNF234
ENSG00000263020	1.5	2.06	1.76	1.06	2.42	1.48	AL662899.2
ENSG00000263155	0.23	0.12	0.23	0.1	0.04	0.09	MYZAP
ENSG00000263201	0	0	0	0	0	0	DPEP2NB
ENSG00000263353	0	0	0	0	0	0	PPIAL4A
ENSG00000263429	0	0	0	0	0	0	TMEM238L
ENSG00000263464	0	0	0	0	0.1	0	PPIAL4C
ENSG00000263465	12.75	10.43	14.11	7.74	4.63	6.33	SRSF8
ENSG00000263513	1.14	2.24	1.44	1.58	1	1.69	FAM72C
ENSG00000263528	5.28	8.05	5.16	17.55	16.45	16.55	IKBKE
ENSG00000263620	1.4	2.34	3.23	1.48	2.63	3.11	AC129492.3
ENSG00000263639	0	0	0	0	0	0	MSMB
ENSG00000263715	0.45	0.49	0.46	0.15	0.47	0.33	LINC02210-CRHR1
ENSG00000263761	0	0	0	0	0	0	GDF2
ENSG00000263809	0	0	0.41	0.09	0	0.34	AC135178.3
ENSG00000263874	0.61	0.46	0.72	0.23	0.2	0.1	LINC00672
ENSG00000263956	3.06	3.47	3.91	2.61	2.29	1.6	NBPF11
ENSG00000263961	0	0	0	0	0	0	RHEX
ENSG00000264006	0	0	0	0	0	0	AKR1C8P
ENSG00000264058	1.45	1.57	1.27	1.33	1	1.05	AC073508.2
ENSG00000264187	0.18	0.08	0	0	0.1	0	AC055811.2
ENSG00000264230	1.76	1.59	2.01	3.84	4.31	2.79	ANXA8L1
ENSG00000264324	0	0	0	0	0	0.02	AC006030.1
ENSG00000264343	17.83	21.34	22.76	17.29	18.9	16.31	NOTCH2NLA
ENSG00000264364	11.98	12.46	12.53	8.66	7.69	8.66	DYNLL2
ENSG00000264424	0.01	0.19	0.26	0.11	0.14	0.08	MYH4
ENSG00000264522	6.08	7.24	5.28	6.33	5.73	5.37	OTUD7B
ENSG00000264545	0	1.82	2.83	4.13	2.07	3.54	AL359922.1
ENSG00000264668	0.87	0.37	0.25	0.08	0.9	0.38	AC138696.1
ENSG00000264717	0.05	0.04	0	0	0	0	NPY4R2
ENSG00000264813	0	0	0	0	0	0	AC113554.1
ENSG00000265107	0	0	0	0	0	0	GJA5
ENSG00000265118	0	0.24	0.24	0	0	0	AC134669.1
ENSG00000265190	1.57	1.84	1.93	2.66	2.55	2.64	ANXA8
ENSG00000265203	0	0	0	0	0	0	RBP3
ENSG00000265241	96.13	112.23	108.03	114.15	101.49	118.74	RBM8A
ENSG00000265303	0	0	0	0	0	0	AC099850.2
ENSG00000265354	64.7	71.79	71.01	67.27	73.22	72.61	TIMM23
ENSG00000265491	4.52	4.21	4.55	3.81	3.82	3.76	RNF115
ENSG00000265590	9.29	10.95	11.53	10.52	8.88	7.39	CFAP298-TCP10L
ENSG00000265681	504.23	576	571.57	573.34	498.39	650.39	RPL17
ENSG00000265690	0.04	0	0.26	0.12	0.12	0.06	AC074143.1
ENSG00000265763	0.2	0.21	0.06	0.05	0.05	0.05	ZNF488
ENSG00000265808	28.65	24.86	25.89	38.52	39.45	40.31	SEC22B
ENSG00000265817	2.71	3.06	1.69	0.64	1.29	1.18	FSBP
ENSG00000265818	0	0	0	0	0	0	EEF1E1-BLOC1S5
ENSG00000265972	21.34	17.8	19.47	44.56	46.3	50.7	TXNIP
ENSG00000266028	20.22	21.3	21.22	12.51	11.62	11.54	SRGAP2
ENSG00000266074	2.75	2.4	2.32	0.82	0.92	0.88	BAHCC1
ENSG00000266076	0	0	0	0	0	0	AC004805.1
ENSG00000266086	0.93	1.75	1.03	0.64	1.06	1.09	AC015813.2
ENSG00000266094	0.76	0.83	0.5	1.06	0.93	0.86	RASSF5
ENSG00000266173	12.92	11.55	13.87	9.12	9.01	9.07	STRADA
ENSG00000266200	0	0	0	0	0	0	PNLIPRP2
ENSG00000266202	0	0	0	0	0	0	AC005697.1
ENSG00000266265	0	0.02	0.03	0	0	0	KLF14
ENSG00000266302	0.45	0.34	0.44	0.17	0.13	0.17	AC098850.3
ENSG00000266338	10.47	9.96	11.49	8.37	7.15	6.69	NBPF15
ENSG00000266412	69.66	67.59	71.08	79.04	80.64	80.15	NCOA4
ENSG00000266472	22.62	26.88	27.79	21.02	22.66	27.99	MRPS21
ENSG00000266524	0	0	0	0	0	0	GDF10
ENSG00000266714	0.2	0.04	0.01	0.03	0.07	0.02	MYO15B
ENSG00000266728	0	0.22	0	0	0	0	AC015688.4
ENSG00000266826	0	0	0	0	0	0	IGBP1P2
ENSG00000266953	0	0	0	0	0	0	AC092073.1
ENSG00000266964	0	0.7	0.11	0.14	0	0.11	FXYD1
ENSG00000266967	14.01	16.8	15.74	12.35	10.36	11.46	AARSD1
ENSG00000266997	0.1	0	0.01	0	0	0	AC090227.2
ENSG00000267001	2.93	2.32	4.06	0.98	2.66	2.35	AC006538.2
ENSG00000267022	0.44	0.67	0.38	0.31	0.26	0.24	AC067968.1
ENSG00000267041	0.38	0.35	0.34	0.15	0.11	0.3	ZNF850
ENSG00000267059	11.93	8.61	14.07	9.93	10.59	11.51	AC005943.1
ENSG00000267060	0.41	0.2	0.36	0.35	0.37	0.43	PTGES3L
ENSG00000267110	0	0	0	0	0	0	AC010327.2
ENSG00000267120	0.19	0.23	0.08	0.17	0.08	0.4	AD000671.2
ENSG00000267127	0.03	0.14	0.16	0.2	0.22	0.26	AC090360.1
ENSG00000267140	0	0	0	0.13	0	0.15	AC007998.2
ENSG00000267157	0	0.08	0	0	0.1	0	AC011499.1
ENSG00000267168	0	0	0	0	0	0	AC005837.2
ENSG00000267173	0	0	0	0	0	0	AC245748.1
ENSG00000267179	0	0.24	0	0.09	0.08	0	AC008770.2
ENSG00000267206	0	0	0	0	0	0	LCN6
ENSG00000267221	0	0	0	0	0	0	C17orf113
ENSG00000267228	0	0.92	2.84	2.34	0	0	AC012254.2
ENSG00000267261	0	0.44	0	0.15	0	0	AC099811.2
ENSG00000267281	0.1	0	0	0	0	0.3	ATF7-NPFF
ENSG00000267303	4.17	2.56	0.66	1.3	4.72	1.14	AC011511.4
ENSG00000267314	0	0	0.06	0	0	0	AC104532.1
ENSG00000267318	0	0	0	0	0	0	AC005702.1
ENSG00000267335	0	0	0.03	0	0	0	AC008687.1
ENSG00000267360	0	0	0.25	0	0	0	AC012309.1
ENSG00000267368	0.43	2.48	2.77	1.21	2.49	1.81	UPK3BL1
ENSG00000267385	0	0	0	0	0	0	AC011498.4
ENSG00000267426	0.11	0	0	0.12	0	0	AC087289.3
ENSG00000267467	0	0	0	0	0	0	APOC4
ENSG00000267477	0	0	0	0	0	0	AC008481.3
ENSG00000267508	1.07	1.11	0.94	0.9	0.54	0.69	ZNF285
ENSG00000267534	2.39	3.19	2.73	4.69	4.49	4.32	S1PR2
ENSG00000267552	0	0	0	0	0	0	AC093227.2
ENSG00000267561	0	0	0.11	0.16	0.12	0	AC093155.3
ENSG00000267618	0	0.37	0	0	0	0	AC004223.3
ENSG00000267631	0	0	0.03	0	0	0	CGB1
ENSG00000267645	6.03	5.95	4.65	3.17	2.73	3.19	AC105052.3
ENSG00000267673	11.98	15.21	14.14	9.88	9.94	11.16	FDX2
ENSG00000267680	4.31	5.02	3.29	6.24	5.92	5.1	ZNF224
ENSG00000267699	0.18	0.61	0.42	0.11	0	0.09	AC091551.1
ENSG00000267706	0	0	0	0.02	0	0	AC020922.1
ENSG00000267710	0	0	0	0	0	0	EDDM13
ENSG00000267740	0.98	0.32	1.3	0.36	0.23	0.89	AC024592.3
ENSG00000267748	0	0	0	0	0	0	AC011479.1
ENSG00000267795	0	0	0	0	0	0	SMIM22
ENSG00000267796	6.83	8.72	7.75	6.32	6.4	6.78	LIN37
ENSG00000267855	21.42	24.13	20.76	23.64	24.12	21.04	NDUFA7
ENSG00000267881	0	0	0	0	0	0	AC243967.1
ENSG00000267909	0.01	0	0	0	0.01	0	CCDC177
ENSG00000267952	0	0	0	0	0	0	AC008878.1
ENSG00000267978	0.03	0	0	0	0	0	MAGEA9B
ENSG00000268009	0	0	0	0	0	0	SSX4
ENSG00000268041	0	0.03	0	0.06	0	0	ERFL
ENSG00000268043	3.47	3.06	3.42	2.34	2.34	2.43	NBPF12
ENSG00000268083	0	0	0	0	0.11	0	AC008982.1
ENSG00000268089	1.06	1.04	0.93	0.09	0.13	0.15	GABRQ
ENSG00000268104	0	0	0	0.03	0.01	0	SLC6A14
ENSG00000268107	0.26	0.12	0.17	0.08	0.1	0.14	AC003005.1
ENSG00000268133	0	0	0	0.09	0	0.08	AC003002.1
ENSG00000268163	0	0	0	0	0	0	AC004076.1
ENSG00000268173	0.12	0.5	0.4	0.87	1.02	0.62	AC007192.1
ENSG00000268182	0.07	0	0	0	0.02	0	SMIM17
ENSG00000268193	0	0	0	0.11	0	0	AC002985.1
ENSG00000268221	0	0	0	0	0	0	OPN1MW
ENSG00000268223	0	0	0.11	0.12	0.15	0.14	ARL14EPL
ENSG00000268235	0	0	0	0	0	0	TCP11X1
ENSG00000268279	0.51	0	0	0.23	0	0.14	AC090004.1
ENSG00000268320	0	0	0	0	0	0	SCGB1C2
ENSG00000268350	2.95	5.63	5.16	2.17	1.48	3.34	FAM156A
ENSG00000268361	0	0	0	0	0	0	L34079.1
ENSG00000268400	0	1	0	0.1	0	0	AC008763.2
ENSG00000268434	0	0	0	0	0	0	AC011530.1
ENSG00000268447	0	0	0	0	0	0	SSX2B
ENSG00000268465	0	0	0	0	0	0	AC008403.1
ENSG00000268480	0	0	0	0	0	0	NFILZ
ENSG00000268500	0	0	0.06	0	0	0	AC018755.2
ENSG00000268533	0	0.31	0.1	0	0	0.11	AC003002.2
ENSG00000268606	0	0	0	0	0	0	MAGEA2
ENSG00000268614	0	0	0.27	0	0	0.16	AC008878.2
ENSG00000268629	0	0	0	0	0	0	TEX13A
ENSG00000268643	0	0	0.37	0	0	1.96	AC006486.1
ENSG00000268651	0	0	0	0	0	0	CTAG1A
ENSG00000268655	0	0.14	0	0.04	0	0	AC008687.4
ENSG00000268674	0	0	0	0	0	0	AC213203.1
ENSG00000268696	0	0	0	0	0	0	ZNF723
ENSG00000268738	0	0	0.25	0	0	0	HSFX2
ENSG00000268750	1.85	1.77	1.21	1.82	1.45	0.66	AC010522.1
ENSG00000268790	0.49	0.34	0	0	0	0.14	AC008764.4
ENSG00000268797	0	0	0	0	0	0	AC008537.1
ENSG00000268799	0	0	0	0	0	0	H3Y2
ENSG00000268870	0	0	0.25	0	0.01	0	AC008758.5
ENSG00000268902	0	0	0	0	0	0	CSAG2
ENSG00000268916	0	0	0	0	0	0	CSAG3
ENSG00000268940	0	0	0	0	0	0	CT45A1
ENSG00000268964	0	0	0	0	0	0	ERVV-2
ENSG00000268975	0	0	0	0	0	0	MIA-RAB4B
ENSG00000268988	0	0	0	0	0	0	SPANXN2
ENSG00000268994	0	0	0	0	0	0	FAM236B
ENSG00000269026	0	0	0	0	0	0	AC003006.1
ENSG00000269028	0.75	0.36	0.41	0.51	0.66	0.11	MTRNR2L12
ENSG00000269035	0	0	0	0	0	0	AC010319.2
ENSG00000269058	0	0.04	0.16	0	0	0	CALR3
ENSG00000269067	0	0	0	0	0	0	ZNF728
ENSG00000269095	0	0	0	0	0	0	AC010646.1
ENSG00000269096	0	0	0	0	0	0	CT45A3
ENSG00000269113	0.02	0.01	0.01	0	0	0	TRABD2B
ENSG00000269179	0	0	0	0	0	0	AC011452.1
ENSG00000269190	10.92	15.03	13.42	5.73	6.12	4.85	FBXO17
ENSG00000269226	2.11	2.1	2.06	1.33	1.25	0.9	TMSB15B
ENSG00000269237	0	0	0	0	0	0	AC010615.4
ENSG00000269242	0	0.4	1.05	0.19	0	0.16	AC010422.3
ENSG00000269307	0	0	0	0	0	0	AC010463.1
ENSG00000269313	0.35	0.93	0.17	0.23	0.27	0.05	MAGIX
ENSG00000269335	9.14	10.17	12.28	9.13	12.9	8.74	IKBKG
ENSG00000269343	2.95	3.19	4.24	3.08	2.3	3.53	ZNF587B
ENSG00000269403	0.42	0.47	0	0	0	0.14	AC008750.7
ENSG00000269404	0	0	0	0	0	0	SPIB
ENSG00000269405	0	0	0	0	0	0	NXF2
ENSG00000269433	0	0	0	0	0	0	OPN1MW3
ENSG00000269437	0	0	0	0	0	0	NXF2B
ENSG00000269466	0	0	0	0	0	0	H3Y1
ENSG00000269469	0	0	0	0	0	0	AC010619.1
ENSG00000269476	0.11	0	0	0	0	0	AC010326.2
ENSG00000269502	0	0	0	0	0	0	DMRTC1
ENSG00000269526	0	0	0	0	0	0	ERVV-1
ENSG00000269533	0	0	0	0	0	0	AC003002.3
ENSG00000269547	0	0	0	0	0	0	AC011455.2
ENSG00000269556	6.74	6.45	6.68	5.96	6.16	6.49	TMEM185A
ENSG00000269586	0	0	0	0	0	0	CT45A10
ENSG00000269590	0	0	0	0	0	0	AC010422.5
ENSG00000269693	0.12	0	0.46	0.13	0.23	0.08	AC010422.6
ENSG00000269699	0.03	0	0	0	0	0	ZIM2
ENSG00000269711	0	0	0	0	0	0	AC008763.3
ENSG00000269713	7.91	8.09	9.27	7.41	5.86	6.08	NBPF9
ENSG00000269720	0	0	0	0	0	0	CCDC194
ENSG00000269741	0	0	0	0	0	0	AC011473.4
ENSG00000269743	0.15	0.09	0.1	0.05	0.1	0.05	SLC25A53
ENSG00000269755	0	0	0	0	0.29	0	AC008758.6
ENSG00000269791	0	0	0	0	0	0	SSX4B
ENSG00000269825	1.52	1.67	1.37	1.8	1.68	1.56	AC022150.4
ENSG00000269855	0	0	0	0	0	0	RNF225
ENSG00000269858	17.04	18.23	17.21	20.08	21.98	19.61	EGLN2
ENSG00000269891	0	0	0	0	0	0	ARHGAP19-SLIT1
ENSG00000269897	0	1.21	2.12	0.84	1.41	0.3	COMMD3-BMI1
ENSG00000269955	9.76	14.32	12.92	11.63	9.79	14.21	FMC1-LUC7L2
ENSG00000269964	0	0	0	0	0	0	MEI4
ENSG00000270011	0.21	0.23	0.49	0.24	0.09	0.21	ZNF559-ZNF177
ENSG00000270099	0	0	0	0	0	0	AL365273.2
ENSG00000270106	0.16	0	0.21	0.12	0.05	0.04	TSNAX-DISC1
ENSG00000270136	0.59	0.2	0.09	0.22	0.35	0.62	MICOS10-NBL1
ENSG00000270149	1.06	0.9	0.97	0	0.42	0.6	AL591806.2
ENSG00000270170	4.31	7.17	5.79	5.96	5.17	5.71	NCBP2AS2
ENSG00000270181	0	0	0.31	0	0.7	0.28	BIVM-ERCC5
ENSG00000270185	0	0	0	0	0	0	IGHD1OR15-1B
ENSG00000270188	0	0	0	0	0	0	MTRNR2L11
ENSG00000270249	0	0	0.15	0	0	0	AC093668.1
ENSG00000270276	1.74	1.28	1.8	0.5	1.31	1.21	H4C15
ENSG00000270299	0	0	0	0	0	0	AL121758.1
ENSG00000270316	0	0	0	0	0	0	BORCS7-ASMT
ENSG00000270339	0	0	0	0	0	0	PPIAL4H
ENSG00000270379	0	0	0	0	0	0	HEATR9
ENSG00000270394	0	0	0	0	0	0	MTRNR2L13
ENSG00000270451	0	0	0	0	0	0	IGHD4OR15-4B
ENSG00000270467	0	0	0	0	0	0	IGHV3OR16-12
ENSG00000270472	0	0	0	0	0	0	IGHV3OR16-9
ENSG00000270505	0	0	0	0	0	0	IGHV1OR15-1
ENSG00000270550	0	0	0	0	0	0	IGHV3-30
ENSG00000270601	0	0	0	0	0	0	PRAMEF5
ENSG00000270617	0	0	0	0.19	0	0	URGCP-MRPS24
ENSG00000270629	21.77	20.51	21.58	13.66	13.66	14.49	NBPF14
ENSG00000270647	73.61	80.21	77.27	51.55	49.19	54.7	TAF15
ENSG00000270672	0	0	0	0	0	0	MTRNR2L6
ENSG00000270757	0.42	5.56	2.23	4.35	0.87	6.95	HSPE1-MOB4
ENSG00000270765	0	0	0	0	0	0	GAS2L2
ENSG00000270800	2.57	2.02	2.96	3.31	2.8	3.82	RPS10-NUDT3
ENSG00000270806	0	0	0	0	0	0	C17orf50
ENSG00000270824	0	0	0	0	0	0	IGHD5OR15-5B
ENSG00000270882	3.24	2.33	2.58	3.85	2.45	3.13	H4C14
ENSG00000270885	0.89	0.98	0.86	0.19	0.09	0.14	RASL10B
ENSG00000270946	0	0	0	0	0	0	CT45A9
ENSG00000270961	0	0	0	0	0	0	IGHD5OR15-5A
ENSG00000271079	0.05	0	0.07	0.25	0.32	0	CTAGE15
ENSG00000271092	0.36	0.44	0.36	0.79	0.24	0.34	TLCD4-RWDD3
ENSG00000271130	0	0	0	0	0	0	IGHV3OR16-8
ENSG00000271178	0	0	0	0	0	0	IGHV3OR16-13
ENSG00000271254	14.9	16.58	16.41	6.24	6.02	6.59	AC240274.1
ENSG00000271271	0.04	0	0	0	0.04	0	UGT2A2
ENSG00000271303	53.86	56.27	59.85	38.17	34.26	35.45	SRXN1
ENSG00000271317	0	0	0	0	0	0	IGHD4OR15-4A
ENSG00000271321	0	0	0	0.06	0.04	0.23	CTAGE6
ENSG00000271336	0	0	0	0	0	0	IGHD1OR15-1A
ENSG00000271383	15.17	17.27	15.08	17.07	13.02	15.45	NBPF19
ENSG00000271425	3.72	3.99	4.11	2.49	1.85	2.13	NBPF10
ENSG00000271447	0.06	0.2	0.03	0	0	0	MMP28
ENSG00000271449	0	0	0	0	0	0	CT45A2
ENSG00000271503	0	0.16	0.1	22.9	22.23	21.23	CCL5
ENSG00000271567	0	0	0	0	0	0	PPIAL4E
ENSG00000271601	12.92	12.58	13.47	6.4	8.94	7.76	LIX1L
ENSG00000271605	2.98	6.65	5.55	16.88	12.75	15.66	MILR1
ENSG00000271698	0.08	0.05	0	0.04	0.08	0	AC233992.2
ENSG00000271723	0	0.01	0	0.01	0.01	0	MROH7-TTC4
ENSG00000271741	2.67	2.44	2.02	0.87	1.43	1.53	AC114490.1
ENSG00000271793	0.28	0	0	0.13	0	0	AL589666.1
ENSG00000271810	0	0	0	0	0	0	AL603832.3
ENSG00000271824	0	0	0	0	0	0	SMIM32
ENSG00000271949	0	0	0	0	0	0	AC093423.3
ENSG00000272031	1.46	1.24	1.13	0.33	0.23	0.26	ANKRD34A
ENSG00000272047	4.96	7.8	7.85	6.14	5.5	6.73	GTF2H5
ENSG00000272104	0	0	0	0	0	0	Z84492.1
ENSG00000272162	0	0	0	0	0	0.04	AL024498.2
ENSG00000272196	1.77	9.89	6.29	31.02	13.07	25.12	H2AC19
ENSG00000272297	0	0	0	0	0	0	AC018709.1
ENSG00000272305	0.16	0.07	0	0	0	0	AC096887.1
ENSG00000272325	6.67	6.11	6.17	2.5	2.92	2.77	NUDT3
ENSG00000272333	4.88	4.87	5.82	3.46	3.57	3.9	KMT2B
ENSG00000272391	18.67	18.72	18.66	13.28	15	17.41	POM121C
ENSG00000272395	0	0	0	0	0	0	IFNL4
ENSG00000272398	4.16	0.65	0.73	0.06	0.16	0.1	CD24
ENSG00000272410	4.86	6.1	5.57	4.57	4.09	4.4	AC022384.1
ENSG00000272414	0	0	0	0	0.05	0	FAM47E-STBD1
ENSG00000272442	0	0.05	0	0	0.02	0	AL353588.1
ENSG00000272514	0.33	0.22	0.29	0.57	0.45	0.33	CFAP206
